query,true_intent,predicted_intent,confidence,interaction,num_interactions,is_correct,selection_category,dataset
"I think my identity has been stolen, can you check on unauthorized charges?",compromised_card,unknown,0.0,"User: I think my identity has been stolen, can you check on unauthorized charges?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think I might have unauthorized charges on my account because I noticed some transactions that I didn't make. Can you help me check if there are any suspicious charges?
Chatbot: There are a few things that might match: (['compromised_card', 'direct_debit_payment_not_recognised']). Could you clarify a bit more?
User: Sure! I think it might be a compromised card situation. I've noticed some transactions that I definitely didn't make, and I'm worried my card info might have been stolen. What should I do next?
Chatbot: There are a few things that might match: (['compromised_card', 'direct_debit_payment_not_recognised']). Could you clarify a bit more?
User: I already mentioned that I think my card might be compromised because of some transactions I didn't make. I'm not sure what you mean by ""direct debit payment not recognized."" Can you help me figure out what steps I should take next to secure my account?
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I feel like I'm repeating myself here. I already told you that I think my card is compromised because of some transactions I didn't make. I just want to know what steps I should take to secure my account and report these unauthorized charges. Can you help me with that?
Chatbot: There are a few things that might match: (['direct_debit_payment_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I feel like I'm going in circles here. I already told you that I think my card is compromised because of some transactions I didn't make. I just want to know what steps I should take to secure my account and report these unauthorized charges. Can you please help me with that?",5,False,problematic_level2,banking77
"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",lost_or_stolen_card,lost_or_stolen_card,0.8310698208052161,"User: My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just trying to figure out how to block my credit card since my wallet was stolen. Can you help me with that? Like, what steps do I need to take to make sure no one can use it?
Chatbot: There are a few things that might match: (['lost_or_stolen_phone', 'lost_or_stolen_card']). Could you clarify a bit more?
User: I need help with a lost or stolen card. My wallet was stolen, and I want to make sure my credit card is blocked so no one can use it. What steps do I need to take?
Chatbot: There are a few things that might match: (['lost_or_stolen_card', 'lost_or_stolen_phone']). Could you clarify a bit more?
User: I already told you my wallet was stolen, so I need help with the lost or stolen card option. Can you just give me the steps to block my credit card? I really want to make sure no one can use it.
Chatbot: There are a few things that might match: (['lost_or_stolen_card', 'lost_or_stolen_phone']). Could you clarify a bit more?
User: I already told you my wallet was stolen, so I need help with the lost or stolen card option. Can you just give me the steps to block my credit card? I really want to make sure no one can use it. This is really frustrating!",4,True,successful_level2,banking77
what's my checking look like,balance,balance,0.8726418672253746,"User: what's my checking look like
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about my checking account balance or recent transactions. Can you help me with that?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['balance', 'order_checks', 'transactions'])
User: Sure! I'm mainly interested in checking my account balance. Can you help me with that?",2,True,successful_level1,clinc150
What can I use my card to pay for?,card_acceptance,card_payment_fee_charged,0.8892592970732842,"User: What can I use my card to pay for?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking what I can use my card for, like if it can be used for shopping, bills, or something else. Can you help me with that?
Chatbot: There are a few things that might match: (['card_payment_fee_charged', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: Sure! I just want to know if I can use my card for different types of payments, like shopping online, paying bills, or maybe even for services like subscriptions. Can you tell me what kinds of purchases or payments are allowed with my card?
Chatbot: There are a few things that might match: (['card_payment_fee_charged', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: I feel like we're going in circles here. I'm just trying to find out if I can use my card for different types of payments, like shopping online, paying bills, or subscriptions. Can you just give me a straightforward answer about what I can actually use my card for?
Chatbot: There are a few things that might match: (['card_payment_fee_charged', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: I feel like I'm not getting the answers I need. I'm just trying to find out if I can use my card for things like online shopping, paying bills, or subscriptions. Can you just tell me if those types of payments are allowed? It seems like we're going in circles here.",4,False,problematic_level2,banking77
Help!  The atm won't give me my card back.,card_swallowed,unknown,0.0,"User: Help!  The atm won't give me my card back.
Chatbot: There are a few things that might match: (['declined_cash_withdrawal', 'card_swallowed']). Could you clarify a bit more?
User: Um, yeah, my card got swallowed by the ATM. I tried to take out some cash, but it just took my card instead. What should I do now?
Chatbot: There are a few things that might match: (['declined_cash_withdrawal', 'card_swallowed']). Could you clarify a bit more?
User: I already told you, my card got swallowed by the ATM! I just want to know what I should do next. Can you help me with that?
Chatbot: There are a few things that might match: (['declined_cash_withdrawal', 'card_swallowed']). Could you clarify a bit more?
User: I already told you, my card got swallowed by the ATM! I just want to know what I should do next. This is really frustrating. Can you please give me some steps or something?
Chatbot: There are a few things that might match: (['declined_cash_withdrawal', 'card_swallowed']). Could you clarify a bit more?
User: I already told you, my card got swallowed by the ATM! I just want to know what I should do next. This is really frustrating. Can you please give me some steps or something?
Chatbot: There are a few things that might match: (['card_swallowed', 'declined_cash_withdrawal']). Could you clarify a bit more?
User: I already told you, my card got swallowed by the ATM! I just want to know what I should do next. This is really frustrating. Can you please give me some steps or something? I don't need to clarify anymore, I just need help!",5,False,problematic_level2,banking77
what do i go by,user_name,what_is_your_name,0.8362770843995134,"User: what do i go by
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was just trying to figure out what name or nickname I should use when talking to you. Can you help me with that?
Chatbot: There are a few things that might match: (['user_name', 'what_is_your_name']). Could you clarify a bit more?
User: I think you might be a bit confused. I just want to know what name or nickname I should use when chatting with you. Can you help me figure that out?
Chatbot: There are a few things that might match: (['what_is_your_name', 'user_name']). Could you clarify a bit more?
User: I think there's still some confusion here. I'm just looking for a simple name or nickname I can use when chatting with you. Like, should I just call you ""Chatbot,"" or do you have a specific name you prefer?",3,False,problematic_level2,clinc150
what do i need to make authentic kimchi,ingredients_list,recipe,0.9494739654973294,"User: what do i need to make authentic kimchi
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['ingredients_list', 'recipe', 'cook_time'])
User: I'm actually just looking for a recipe for authentic kimchi. Can you help me with that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['recipe', 'ingredients_list', 'meal_suggestion'])
User: I already said I'm looking for a recipe for authentic kimchi! Can you just give me that?",2,False,problematic_level1,clinc150
I am still waiting for a money transfer to show,pending_transfer,pending_transfer,0.8992283542550055,"User: I am still waiting for a money transfer to show
Chatbot: There are a few things that might match: (['pending_transfer', 'balance_not_updated_after_bank_transfer', 'transfer_not_received_by_recipient']). Could you clarify a bit more?
User: Sure! I think it’s a pending transfer. I sent some money a while ago, and it still hasn’t shown up in my account. How long does it usually take for those to go through?
Chatbot: There are a few things that might match: (['pending_transfer', 'balance_not_updated_after_bank_transfer', 'transfer_not_received_by_recipient']). Could you clarify a bit more?
User: I already mentioned that I think it’s a pending transfer. I sent the money a while ago, and it’s still not showing up in my account. Can you just tell me how long these usually take? It’s getting a bit frustrating!
Chatbot: There are a few things that might match: (['pending_transfer', 'balance_not_updated_after_bank_transfer', 'transfer_not_received_by_recipient']). Could you clarify a bit more?
User: I already told you it's a pending transfer! I sent the money a while ago, and it’s still not in my account. Can you just give me an idea of how long these things usually take? It’s really frustrating not knowing what's going on!
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pending_transfer', 'transfer_not_received_by_recipient', 'transfer_timing'])
User: I just want to know how long a pending transfer usually takes to go through. It’s really frustrating not having any updates on it! Can you give me an estimate?",4,True,successful_level2,banking77
"My receipt shows an extra charge on my transfer, why is this?",transfer_fee_charged,extra_charge_on_statement,0.7655328988333997,"User: My receipt shows an extra charge on my transfer, why is this?
Chatbot: There are a few things that might match: (['transfer_fee_charged', 'extra_charge_on_statement']). Could you clarify a bit more?
User: Sure! I think it might be the ""extra_charge_on_statement."" I just noticed an unexpected amount added to my transfer, and I’m not sure what it’s for. Can you help me figure out what that charge is?
Chatbot: There are a few things that might match: (['transfer_fee_charged', 'extra_charge_on_statement']). Could you clarify a bit more?
User: I already mentioned that I think it’s the ""extra_charge_on_statement."" I just want to know what that charge is for. Can you give me more details about it? It’s really confusing!
Chatbot: There are a few things that might match: (['transfer_fee_charged', 'extra_charge_on_statement']). Could you clarify a bit more?
User: I feel like I'm going in circles here. I already told you that I think it's the ""extra_charge_on_statement."" I just want to know what that charge is specifically for. Can you please provide some details about it? It’s really frustrating not getting a clear answer!",3,False,problematic_level2,banking77
what were you supposed to remind me of,reminder,reminder,0.951950885806253,"User: what were you supposed to remind me of
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['reminder_update', 'reminder', 'todo_list'])
User: I’m not really sure what I need help with. I think I just wanted a reminder about something, but I can’t remember what it was. Maybe just a general reminder? Or do you think I should check my to-do list?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['reminder', 'reminder_update', 'todo_list'])
User: Okay, this is getting a bit repetitive. I just want a general reminder about something, but I can't remember what it was. Maybe I should just check my to-do list? Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['reminder', 'reminder_update', 'todo_list'])
User: Okay, I get that you're trying to help, but I'm really just looking for a general reminder or maybe to check my to-do list. Can you just show me my to-do list? That might jog my memory about what I needed to be reminded of.",3,True,successful_level2,clinc150
10-4,yes,unknown,0.0,"User: 10-4
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be some confusion here. I was just saying ""10-4"" as a way to acknowledge something. I didn't mean to ask a question. Can we just move on?
Chatbot: There are a few things that might match: (['calculator', 'change_volume']). Could you clarify a bit more?
User: I’m not really looking for either of those options. I just want to move on from the confusion. Can we just chat about something else?
Chatbot: There are a few things that might match: (['maybe', 'goodbye', 'repeat']). Could you clarify a bit more?
User: Honestly, I'm not really looking for any of those options. I just want to chat about something else. Can we switch topics? Maybe talk about something fun or interesting?
Chatbot: There are a few things that might match: (['maybe', 'goodbye']). Could you clarify a bit more?
User: Honestly, I’m not really interested in those options. I just want to chat about something fun or interesting. Can we talk about movies or maybe travel? Anything like that would be great!
Chatbot: There are a few things that might match: (['maybe', 'goodbye']). Could you clarify a bit more?
User: I feel like we're going in circles here! I'm really just looking to chat about something fun, like movies or travel. Can we please switch to one of those topics?",5,False,problematic_level2,clinc150
When does the money get transferred to my account,transfer_timing,balance_not_updated_after_bank_transfer,0.7526128871856456,"User: When does the money get transferred to my account
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be some confusion here. I was asking about when the money will be transferred to my account. Can you help me with that?
Chatbot: There are a few things that might match: (['transfer_into_account', 'balance_not_updated_after_bank_transfer']). Could you clarify a bit more?
User: Sure! I'm specifically asking about when the money will actually show up in my account after a transfer. I want to know if there's a typical timeframe for that. So, is it more about the transfer process itself or if my balance hasn't updated yet?",2,False,problematic_level1,banking77
I would like to reactivate my card.,card_linking,activate_my_card,0.89879069549965,"User: I would like to reactivate my card.
Chatbot: There are a few things that might match: (['activate_my_card', 'card_linking']). Could you clarify a bit more?
User: Sure! I want to reactivate my card, so I guess that would be the ""activate_my_card"" option. Can you help me with that?
Chatbot: There are a few things that might match: (['activate_my_card', 'card_linking']). Could you clarify a bit more?
User: I already mentioned that I want to reactivate my card, so I think ""activate_my_card"" is the right choice. Can you just help me with that?",2,False,problematic_level1,banking77
What are the available cards?,visa_or_mastercard,visa_or_mastercard,0.8695869732275462,"User: What are the available cards?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be some confusion here! I was asking about the available cards, like credit cards or gift cards. Can you help me with that?
Chatbot: There are a few things that might match: (['getting_spare_card', 'visa_or_mastercard']). Could you clarify a bit more?
User: Sure! I'm looking for information on the types of credit cards you offer, like Visa or MasterCard. Also, do you have any gift cards available? Just trying to figure out what my options are.
Chatbot: It seems like you're looking for something related to General Inquiries. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['visa_or_mastercard', 'supported_cards_and_currencies', 'country_support'])
User: Okay, I see what you're getting at. I’m really just trying to find out what types of credit cards you offer, like Visa or MasterCard. Also, do you have any gift cards? I want to know my options. Can you help me with that?",3,True,successful_level2,banking77
Can you explain the disposable cards to me?,get_disposable_virtual_card,get_disposable_virtual_card,0.8346454733771829,"User: Can you explain the disposable cards to me?
Chatbot: There are a few things that might match: (['get_disposable_virtual_card', 'disposable_card_limits']). Could you clarify a bit more?
User: Sure! I'm curious about how disposable virtual cards work. Like, how do I get one and what are the limits on them? Can you give me some details on both? Thanks!
Chatbot: There are a few things that might match: (['get_disposable_virtual_card', 'disposable_card_limits']). Could you clarify a bit more?
User: I already mentioned that I'm interested in how disposable virtual cards work, including how to get one and what the limits are. Can you just give me some details on those two points? Thanks!
Chatbot: There are a few things that might match: (['get_disposable_virtual_card', 'disposable_card_limits']). Could you clarify a bit more?
User: I feel like I've already been pretty clear about what I'm looking for. I want to know how disposable virtual cards work, how I can get one, and what the limits are. Can you just give me some straightforward info on those points? Thanks!",3,True,successful_level2,banking77
i want to know how many vacation days i have used,pto_used,pto_used,0.8966039844442608,"User: i want to know how many vacation days i have used
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_used', 'pto_balance', 'pto_request_status'])
User: I just want to know how many vacation days I've used so far. So I guess that would be the 'pto_used' option? Can you help me with that?
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_used', 'pto_balance', 'pto_request'])
User: I already mentioned that I want to know how many vacation days I've used, which I think is the 'pto_used' option. Can you just give me that info? It's a bit frustrating to keep going in circles here.
Chatbot: It seems like you're looking for something related to work. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pto_used', 'pto_balance', 'pto_request'])
User: Okay, I get that you're trying to help, but I've already told you I want to know how many vacation days I've used, which is 'pto_used.' Can you just give me that info? It's really frustrating to keep going in circles here.",3,True,successful_level2,clinc150
i need reviews for places serving tacos in chicago,restaurant_suggestion,restaurant_suggestion,0.9340789954019868,"User: i need reviews for places serving tacos in chicago
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['restaurant_reviews', 'restaurant_suggestion', 'meal_suggestion'])
User: I'm just looking for some good taco places in Chicago! Can you give me some reviews or suggestions for restaurants that serve tacos? Thanks!
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['restaurant_suggestion', 'restaurant_reviews', 'meal_suggestion'])
User: I just want some good taco places in Chicago! Can you give me some suggestions or reviews for restaurants that serve tacos? I'm really craving some right now!
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['restaurant_suggestion', 'restaurant_reviews', 'meal_suggestion'])
User: Okay, I get that you're trying to help, but I'm really just looking for some good taco places in Chicago. Can you just give me some suggestions or reviews? I don't need to pick between options, I just want to know where to go for tacos! Thanks!",3,True,successful_level2,clinc150
What do I need to do to transfer my paycheck to my account?,receiving_money,transfer_into_account,0.8506289545771267,"User: What do I need to do to transfer my paycheck to my account?
Chatbot: There are a few things that might match: (['transfer_into_account', 'receiving_money']). Could you clarify a bit more?
User: Sure! I want to know how to transfer my paycheck directly into my bank account. Like, what steps do I need to follow? Do I need to fill out any forms or provide any specific info?
Chatbot: There are a few things that might match: (['transfer_into_account', 'receiving_money']). Could you clarify a bit more?
User: I already mentioned that I want to transfer my paycheck directly into my bank account. Can you just give me the steps I need to follow? Like, do I need to fill out any forms or provide specific info? It feels like I'm not getting a clear answer here.",2,False,problematic_level1,banking77
i'd like to know what bitcoin means,definition,unknown,0.0,"User: i'd like to know what bitcoin means
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about what bitcoin means. Can you give me a simple explanation of it? Like, what is it and how does it work?
Chatbot: There are a few things that might match: (['definition', 'meaning_of_life']). Could you clarify a bit more?
User: I think there’s still some confusion here. I’m really just looking for a simple explanation of what Bitcoin is and how it works. Like, what makes it different from regular money? Can you help with that?
Chatbot: There are a few things that might match: (['definition', 'account_blocked', 'exchange_rate']). Could you clarify a bit more?
User: I think there's still a misunderstanding here. I'm really just looking for a straightforward explanation of Bitcoin. Like, what it is, how it works, and what makes it different from regular money. Can you help me with that?
Chatbot: There are a few things that might match: (['definition', 'account_blocked', 'exchange_rate']). Could you clarify a bit more?
User: I appreciate you trying to help, but none of those options really fit what I'm asking. I'm just looking for a simple explanation of Bitcoin—what it is, how it works, and how it's different from regular money. Can you give me that info?
Chatbot: There are a few things that might match: (['definition', 'account_blocked', 'maybe']). Could you clarify a bit more?
User: I think there's still a misunderstanding. I'm really just looking for a simple explanation of Bitcoin. Like, what it is, how it works, and how it's different from regular money. None of those options you mentioned seem to fit what I'm asking. Can you just give me a straightforward answer about Bitcoin?",5,False,problematic_level2,clinc150
can you place an order for the olive oil i just finished,order,order,0.6583242848378638,"User: can you place an order for the olive oil i just finished
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up! I was just trying to ask if you could help me reorder the olive oil I just finished. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['order', 'order_status', 'shopping_list_update'])
User: I just want to reorder the olive oil, so I guess I’d choose ""order."" Can you help me with that?",2,True,successful_level1,clinc150
how much was my last target trip,transactions,transactions,0.8906310126904945,"User: how much was my last target trip
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about the total cost of my last trip to Target. Can you help me find that info?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['spending_history', 'transactions', 'min_payment'])
User: I guess ""transactions"" would be the most relevant option since I'm trying to find out the total cost of my last trip to Target. Can you help me with that?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['transactions', 'spending_history', 'bill_balance'])
User: I already mentioned that I'm looking for the total cost of my last trip to Target, so ""transactions"" seems like the right choice. Can you help me find that info?",3,True,successful_level2,clinc150
what are the steps to get my rewards for my visa card,redeem_rewards,redeem_rewards,0.8887828747586384,"User: what are the steps to get my rewards for my visa card
Chatbot: It seems like you're looking for something related to credit_cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['rewards_balance', 'redeem_rewards', 'new_card'])
User: I'm mainly interested in how to redeem my rewards. Can you help me with that?
Chatbot: It seems like you're looking for something related to credit_cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['redeem_rewards', 'rewards_balance', 'new_card'])
User: I already mentioned that I'm interested in how to redeem my rewards. Can you just give me the steps for that? It's a bit frustrating to keep going in circles here.",2,True,successful_level1,clinc150
Where is my transfer from [country]?,balance_not_updated_after_bank_transfer,country_support,0.2150242804849044,"User: Where is my transfer from [country]?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was asking about the status of my transfer from [country]. Can you help me find out where it is?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: It seems like we're going in circles here. I'm just trying to find out the status of my transfer from [country]. Can you help me with that?",2,False,problematic_level1,banking77
i think someone is using my card to withdraw money. Someone stole my wallet. What can I do? it is urgent.,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,0.9046282259819995,"User: i think someone is using my card to withdraw money. Someone stole my wallet. What can I do? it is urgent.
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: Yeah, I think it’s definitely a compromised card situation. I noticed some withdrawals that I didn’t make, and since my wallet was stolen, I’m really worried. What should I do next?
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I already told you it's a compromised card situation! I noticed some withdrawals that I didn’t make after my wallet was stolen. I really need to know what steps I should take next to protect myself and my account. Can you help me with that?",2,True,successful_level1,banking77
how many more miles can i drive on my current tank,gas,gas,0.8955431896683289,"User: how many more miles can i drive on my current tank
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just trying to find out how many more miles I can drive before I need to refuel. Like, is there a way to check that based on my current fuel level?
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['gas', 'mpg', 'tire_change'])
User: I guess I’m mostly interested in the gas part. Like, how can I figure out how many miles I can still drive based on my current fuel level? Is there a way to calculate that?
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['gas', 'mpg', 'gas_type'])
User: I already mentioned that I'm interested in gas. I just want to know how to calculate how many miles I can still drive based on my current fuel level. Can you help me with that?
Chatbot: It seems like you're looking for something related to auto_and_commute. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['gas', 'mpg', 'gas_type'])
User: I already told you I'm interested in gas! I just want to know how to figure out how many miles I can still drive based on how much fuel I have left. Can you just give me a simple way to calculate that?",4,True,successful_level2,clinc150
look up recipe time for this,cook_time,recipe,0.7889413294809613,"User: look up recipe time for this
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was trying to find out how long it takes to make a specific recipe. Can you help me with that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['recipe', 'cook_time', 'how_busy'])
User: I just want to know the cook time for a specific recipe. Can you help me with that? I can give you the name of the recipe if that helps!
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['recipe', 'cook_time', 'meal_suggestion'])
User: I just want to know the cook time for a specific recipe. Can you help me with that? I can tell you the name of the recipe if that makes it easier!
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['recipe', 'cook_time', 'meal_suggestion'])
User: I appreciate the suggestions, but I'm really just trying to find out the cook time for a specific recipe. If I give you the name of the recipe, can you help me with that?",4,False,problematic_level2,clinc150
Why was I unable to do a transfer?,declined_transfer,declined_transfer,0.7293857307279198,"User: Why was I unable to do a transfer?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['beneficiary_not_allowed', 'failed_transfer', 'declined_transfer'])
User: I think my transfer was declined, but I'm not really sure why. Can you help me figure that out?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['declined_transfer', 'failed_transfer', 'beneficiary_not_allowed'])
User: I already mentioned that I think my transfer was declined. Can you help me understand why that happened? I just want to know what went wrong.",2,True,successful_level1,banking77
i need to know the price of my car payment and insurance please,bill_balance,unknown,0.0,"User: i need to know the price of my car payment and insurance please
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just trying to find out how much my car payment and insurance cost. Can you help me with that? Like, I need to know the monthly payment for my car and what I'm paying for insurance.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a misunderstanding. I just want to know how much I’m paying each month for my car loan and my car insurance. Can you help me figure that out?
Chatbot: There are a few things that might match: (['insurance_change', 'bill_balance']). Could you clarify a bit more?
User: I’m not really sure what those options mean. I just want to know the total amount I’m paying each month for my car loan and my car insurance. Can you help me with that? Like, do I need to provide any specific info to get that?
Chatbot: There are a few things that might match: (['insurance_change', 'bill_balance', 'insurance']). Could you clarify a bit more?
User: I’m not really sure what those options mean. I just want to know how much I’m paying each month for my car loan and my car insurance. Can you help me with that? Like, do I need to provide any specific info to get that?
Chatbot: There are a few things that might match: (['insurance_change', 'insurance', 'bill_balance']). Could you clarify a bit more?
User: I’m not really sure what those options mean. I just want to know how much I’m paying each month for my car loan and my car insurance. Can you help me figure that out? Do I need to give you any specific details like my loan amount or insurance provider?",5,False,problematic_level2,clinc150
what do i do if my verification failed,unable_to_verify_identity,unable_to_verify_identity,0.4013466545076836,"User: what do i do if my verification failed
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up. I was asking about what to do if my verification failed. Can you help me with that? Like, what steps should I take next?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a misunderstanding. I’m trying to figure out what to do if my verification failed. Can you give me some steps or options to resolve this?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: Okay, I get that you're having trouble understanding me. I'm just trying to find out what to do if my verification process didn't go through. Can you help me with some steps or options to fix this?
Chatbot: There are a few things that might match: (['failed_transfer', 'unable_to_verify_identity']). Could you clarify a bit more?
User: Sure! I think I'm dealing with the ""unable_to_verify_identity"" issue. My verification process didn't go through, and I'm not sure what to do next. Can you help me with the steps to resolve that?",4,True,successful_level2,banking77
Will declined funds I tried to withdraw be returned to me?,wrong_amount_of_cash_received,declined_cash_withdrawal,0.7982055425663255,"User: Will declined funds I tried to withdraw be returned to me?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just asking if the funds that were declined when I tried to withdraw them will be returned to me. Can you help me with that?
Chatbot: It seems like you're looking for something related to Payments and Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Transfers', 'Cash Withdrawals'])
User: I guess I’m more interested in Cash Withdrawals since that’s what I was trying to do when the funds got declined. Can you tell me if those funds will be returned to me?
Chatbot: It seems like you're looking for something related to Payments and Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Transfers', 'Cash Withdrawals'])
User: I already told you I'm asking about Cash Withdrawals! Can you just let me know if the funds that were declined will be returned to me or not? This is getting a bit frustrating.
Chatbot: It seems like you're looking for something related to Payments and Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Transfers', 'Cash Withdrawals'])
User: Okay, I get that you're trying to help, but I've already mentioned that I'm asking about Cash Withdrawals. Can you just tell me if the funds that were declined during my withdrawal attempt will be returned to me? This back and forth is really not helping.",4,False,problematic_level2,banking77
How can I create many temporary cards daily?,disposable_card_limits,disposable_card_limits,0.7980423510974591,"User: How can I create many temporary cards daily?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was asking how I can create multiple temporary cards every day. Like, are there specific apps or services that let me do that easily?
Chatbot: There are a few things that might match: (['disposable_card_limits', 'getting_spare_card']). Could you clarify a bit more?
User: Sure! I'm mainly interested in how to create multiple temporary cards easily. Like, are there specific apps or services that allow me to generate these cards daily without too much hassle? I want to make sure I can use them for online purchases without exposing my main card info. So, if you could point me in the right direction, that would be great!
Chatbot: There are a few things that might match: (['getting_spare_card', 'disposable_card_limits']). Could you clarify a bit more?
User: Okay, I see what you're getting at. So, I'm looking for services or apps that let me create temporary or disposable cards easily, like for online shopping. I want to avoid using my main card info for security reasons. Can you tell me more about ""getting a spare card"" or ""disposable card limits""? Which one would be more relevant to what I'm asking?
Chatbot: There are a few things that might match: (['disposable_card_limits', 'getting_spare_card']). Could you clarify a bit more?
User: I feel like we're going in circles here! I'm really just looking for services or apps that let me create temporary or disposable cards for online shopping. I want to keep my main card info safe. So, could you tell me more about either ""disposable card limits"" or ""getting a spare card""? Which one would help me with creating those temporary cards? Thanks!",4,True,successful_level2,banking77
